Stories,,,,
Sales by Items By Group,,,,
PLAIN CROISSANT,,605.0,"112,259.46",
CHOCOLATE CROISSANT,,2052.0,"420,048.65",
OLIVE CROISSANT,,35.0,"7,020.42",
19-Jan-26,Years:2025 Months:0,,Page 80 of, 359
Description,Barcode,Qty,Total Amount,
ALMOND CROISSANT,,170.0,"34,000.00",
Total by Group: CROISSANT,,7969.0,"1,596,325.53",
Total by Division: CROISSANT,,7969.0,"1,596,325.53",
Division: COOKIES,,,,
Group: COOKIES,,,,
NY STYLE COOKIE - CHOCOLATE CHIP WALNUT,,2220.0,"703,828.83",
NY STYLE COOKIE - DOUBLE CHOCOLATE,,682.0,"209,957.96",
GINGERBREAD COOKIES,,8.0,"2,402.40",
Total by Group: COOKIES,,2910.0,"916,189.19",
Total by Division: COOKIES,,2910.0,"916,189.19",
Division: FRENCH PASTRY,,,,
Group: FRENCH PASTRY,,,,
FONDANT AU CHOCOLAT,,1206.0,"416,864.86",
ECLAIR ORIGINAL,,1493.0,"373,963.97",
ECLAIR CHOCOLAT,,1502.0,"376,248.65",
TARTE AU CHOCOLAT,,173.0,"40,403.60",
CHRISTMAS ORIGINAL ECLAIR,,1009.0,"248,383.78",
ECLAIR CARAMEL,,965.0,"238,205.41",
MACARONS,,8.0,"2,133.33",
CHOCOLATE SALTED CAKE,,573.0,"182,940.24",
ECLAIR COFFEE,,109.0,"29,459.46",
CHRISTMAS PISTACHIO ECLAIR,,35.0,"12,612.61",
Total by Group: FRENCH PASTRY,,7073.0,"1,921,215.92",
Total by Division: FRENCH PASTRY,,7073.0,"1,921,215.92",
Division: FROZEN YOGHURT,,,,
Group: COMBO TOPPINGS,,,,
GUMMY BEARS COMBO,,8386.0,0.00,
GRANOLLA COMBO,,7930.0,0.00,
WAFER ROLL COMBO,,7297.0,0.00,
MARSHMALLOW COMBO,,9820.0,0.00,
BROWNIES COMBO,,9574.0,0.00,
LOTUS BISCUIT COMBO,,8616.0,0.00,
CHOCOLATE CHIPS COMBO,,10352.0,0.00,
OREO COMBO,,9367.0,0.00,
SPRINKLES COMBO,,4552.0,0.00,
MIXED NUTS COMBO,,4858.0,0.00,
OATS COMBO,,733.0,0.00,
19-Jan-26,Years:2025 Months:0,,Page 81 of, 359
Description,Barcode,Qty,Total Amount,
STRAWBERRY COMBO,,38189.0,0.00,
PINEAPPLE COMBO,,16463.0,0.00,
MANGO COMBO,,27564.0,0.00,
HONEY COMBO,,943.0,0.00,
BLUEBERRIES COMBO,,29216.0,0.00,
Total by Group: COMBO TOPPINGS,,193860.0,0.00,
Group: TOPPINGS,,,,
GRANOLLA,,132.0,"8,469.67",
WAFER ROLL,,74.0,"4,728.53",
MARSHMALLOW,,915.0,"56,705.71",
BROWNIES,,95.0,"5,950.15",
LOTUS BISCUITS,,565.0,"36,008.41",
OREO,,632.0,"39,821.02",
SPRINKLES,,110.0,"6,983.18",
OATS,,9.0,"573.57",
CHOCOLATE CHIPS,,1494.0,"102,935.14",
MIXED NUTS,,143.0,"9,189.79",
GUMMY BEARS,,147.0,"9,489.49",
STRAWBERRY,,900.0,"62,308.11",
PINEAPPLE,,402.0,"25,721.32",
MANGO,,471.0,"32,508.11",
HONEY,,805.0,"55,699.10",
BLUEBERRIES,,908.0,"62,754.96",
Total by Group: TOPPINGS,,7802.0,"519,846.25",
Group: LUXURY TOPPINGS,,,,
PISTACHIO CRUNCH,,3552.0,"358,208.11",
CHOCOLATE QUELLA CRUNCH,,627.0,"63,059.46",
CHOCOLATE CRUNCH,,3111.0,"313,981.98",
VARIEGATO WAFER,,232.0,"23,200.00",
CHOCOLATE QUELLA,,3025.0,"304,404.50",
QUELLA PISTACCIO,,24.0,"2,414.71",
CRUMBOLE RED BERRIES,,75.0,"7,504.20",
CRUMBOLE PISTACHIO,,59.0,"5,902.10",
ARABESCHI COCCO SNAK,,48.0,"4,800.00",
CRUMBLE LEMON,,2.0,"202.10",
NUTELLA,,409.0,"36,846.85",
Total by Group: LUXURY TOPPINGS,,11164.0,"1,120,524.02",
Group: FROZEN YOGHURT,,,,
19-Jan-26,Years:2025 Months:0,,Page 82 of, 359
Description,Barcode,Qty,Total Amount,
ORIGINAL YOGHURT SMALL,,280.8,"83,105.26",
ORIGINAL YOGHURT MEDIUM,,53.5,"17,715.92",
ORIGINAL YOGHURT X-LARGE,,9.5,"4,343.24",
ORIGINAL YOGHURT COMBO SMALL,,9939.95,"3,344,346.04",
ORIGINAL YOGHURT COMBO MEDIUM,,2845.7,"1,116,143.52",
ORIGINAL YOGHURT COMBO X-LARGE,,290.9,"150,732.73",
CHOCOLATE YOGHURT SMALL,,170.8,"50,758.33",
CHOCOLATE YOGHURT MEDIUM,,55.0,"18,113.21",
CHOCOLATE YOGHURT X-LARGE,,21.5,"9,773.87",
CHOCOLATE YOGHURT COMBO SMALL,,5579.6,"1,867,615.62",
CHOCOLATE YOGHURT COMBO MEDIUM,,1566.7,"612,597.09",
CHOCOLATE YOGHURT COMBO X-LARGE,,129.25,"66,760.89",
OREO CREAM YOGHURT SMALL,,4.0,"1,083.33",
OREO CREAM YOGHURT COMBO SMALL,,91.0,"27,462.16",
OREO CREAM YOGHURT COMBO MEDIUM,,23.5,"8,650.00",
OREO CREAM YOGHURT COMBO X-LARGE,,1.5,"750.00",
MANGO YOGHURT SMALL,,245.0,"72,325.53",
MANGO YOGHURT COMBO SMALL,,11000.85,"3,681,352.83",
MANGO YOGHURT MEDIUM,,60.0,"19,740.24",
MANGO YOGHURT COMBO MEDIUM,,3918.35,"1,537,656.19",
MANGO YOGHURT X-LARGE,,13.5,"6,121.17",
MANGO YOGHURT COMBO X-LARGE,,331.1,"172,685.74",
PISTACHIO YOGHURT SMALL,,12.0,"4,716.67",
PISTACHIO YOGHURT COMBO SMALL,,604.6,"250,490.90",
PISTACHIO YOGHURT MEDIUM,,5.0,"2,183.78",
PISTACHIO YOGHURT COMBO MEDIUM,,202.4,"99,916.67",
PISTACHIO YOGHURT COMBO X-LARGE,,18.0,"11,316.67",
LOTUS YOGHURT SMALL,,60.5,"17,905.86",
LOTUS YOGHURT MEDIUM,,13.5,"4,390.99",
LOTUS YOGHURT X-LARGE,,4.5,"2,067.57",
LOTUS YOGHURT COMBO SMALL,,2482.7,"800,905.14",
LOTUS YOGHURT COMBO MEDIUM,,807.4,"316,383.57",
LOTUS YOGHURT COMBO X-LARGE,,68.0,"35,524.32",
POMEGRANATE YOGHURT SMALL,,105.0,"31,232.43",
POMEGRANATE YOGHURT COMBO SMALL,,4047.9,"1,369,510.81",
POMEGRANATE YOGHURT COMBO MEDIUM,,1285.5,"507,027.42",
POMEGRANATE YOGHURT MEDIUM,,21.0,"6,909.46",
19-Jan-26,Years:2025 Months:0,,Page 83 of, 359
Description,Barcode,Qty,Total Amount,
POMEGRANATE YOGHURT X-LARGE,,4.5,"2,100.00",
POMEGRANATE YOGHURT COMBO X-LARGE,,130.75,"68,428.60",
TASTING CUP MANGO,,480.0,0.00,
TASTING CUP CHOCOLATE,,466.0,0.00,
TASTING CUP OREO,,38.0,0.00,
TASTING CUP POMEGRANATE,,440.0,0.00,
TASTING CUP SPECULOSE LOTUS,,282.0,0.00,
TASTING CUP ORIGINAL YOUGHURT,,515.0,0.00,
BLUEBERRY YOGHURT SMALL,,134.0,"39,872.52",
BLUEBERRY YOGHURT COMBO SMALL,,7494.7,"2,533,704.96",
BLUEBERRY YOGHURT MEDIUM,,35.5,"11,729.43",
BLUEBERRY YOGHURT COMBO MEDIUM,,2584.25,"1,016,559.43",
BLUEBERRY YOGHURT X-LARGE,,3.5,"1,567.12",
BLUEBERRY YOGHURT COMBO X-LARGE,,238.6,"124,274.50",
TASTING CUP BLUEBERRY,,507.0,0.00,
TASTING CUP PISTACHIO,,139.0,0.00,
LOTUS SPREAD YOGHURT COMBO MEDIUM,,137.1,"53,522.52",
LOTUS SPREAD YOGHURT COMBO SMALL,,386.0,"130,756.76",
LOTUS SPREAD YOGHURT COMBO X-LARGE,,17.9,"9,138.14",
LOTUS SPREAD YOGHURT MEDIUM,,3.0,"990.99",
LOTUS SPREAD YOGHURT SMALL,,21.5,"5,405.41",
TASTING CUP LOTUS SPREAD,,99.0,0.00,
Total by Group: FROZEN YOGHURT,,60527.2999999999,"20,328,365.53",
Group: SPECIALTY YOGHURT,,,,
RICOTTA YOGHURT SMALL,,13.5,"3,750.00",
RICOTTA YOGHURT MEDIUM,,3.5,"1,166.67",
RICOTTA YOGHURT COMBO SMALL,,29.0,"9,316.67",
RICOTTA YOGHURT COMBO MEDIUM,,24.0,"9,583.33",
RICOTTA YOGHURT COMBO X-LARGE,,1.5,"800.00",
TASTING CUP RICOTTA,,133.0,0.00,
Total by Group: SPECIALTY YOGHURT,,204.5,"24,616.67",
Total by Division: FROZEN YOGHURT,,273557.8,"21,993,352.46",
Division: PLAT DE JOUR,,,,
Group: PLAT DU JOUR,,,,
KIBBEB B LABAN,,2.0,"1,261.26",
FREEKEH WITH CHICKEN,,3.0,"1,891.89",
LASAGNA,,8.0,"5,045.05",
19-Jan-26,Years:2025 Months:0,,Page 84 of, 359
Description,Barcode,Qty,Total Amount,
ORIENTAL RICE,,4.0,"2,522.52",
SHAKRIYEH,,4.0,"2,522.52",
SHISH BARAK,,9.0,"5,675.68",
CHICKEN ALFREDO PASTA,,19.0,"11,981.98",
CHICKEN STROGANOFF,,9.0,"5,675.68",
SPAGHETTI BOLOGNESE,,4.0,"2,522.52",
VEGETARIAN GRAPE LEAVES,,25.0,"15,765.77",
ROASTED CHICKEN,,11.0,"6,936.94",
NOUILLE,,4.0,"2,522.52",
BUTTER CHICKEN,,20.0,"12,612.61",
POTATO SOUFFLE,,5.0,"3,153.15",
B.B.Q CHICKEN,,3.0,"1,891.89",
Total by Group: PLAT DU JOUR,,130.0,"81,981.98",
Total by Division: PLAT DE JOUR,,130.0,"81,981.98",
Division: SANDWICHES,,,,
Group: SUB SANDWICHES,,,,
TUNA SUB,,725.0,"251,771.17",
VEGGIE SUB,,3226.0,"15,887.09",
TURKEY & CHEESE SUB,,1914.0,"689,832.43",
CHICKEN TERIAKI SUB,,625.0,"213,651.05",
BROWN CHICKEN TERIAKI SUB,,456.0,"169,913.51",
BROWN TUNA SUB,,1202.0,"458,403.60",
BROWN TURKEY & CHEESE SUB,,2404.0,"942,930.93",
BROWN VEGGIE SUB,,40.0,"15,147.15",
PESTO HALLOUMI SUB,,821.0,"234,824.33",
LABNEH SUB,,1570.0,"102,294.29",
BROWN LABNEH SUB,,648.0,"182,151.35",
BROWN PESTO HALLOUMI SUB,,1713.0,"557,795.80",
BROWN CHICKEN CAESAR SANDWICH,,568.0,"270,225.23",
CHICKEN CAESAR SANDWICH,,636.0,"283,342.34",
PULLED BEEF CHIMICHURRI SANDWICH,,57.0,"23,963.96",
BROWN PULLED BEEF CHIMICHURRI SANDWICH,,42.0,"18,918.92",
Total by Group: SUB SANDWICHES,,16647.0,"4,431,053.16",
Total by Division: SANDWICHES,,16647.0,"4,431,053.16",
Division: CINNAMON ROLLS,,,,
Group: CINNAMONS,,,,
CLASSIC CINNAMON ROLL LARGE,,14993.0,"4,738,588.61",
19-Jan-26,Years:2025 Months:0,,Page 85 of, 359
Description,Barcode,Qty,Total Amount,
CHOCOLATE ROLL LARGE,,1686.0,"539,819.82",
EXTRA CREAM CHEESE FROSTING MIX,,158.0,"5,022.22",
RED CINNAMON ROLL,,401.0,"132,486.49",
LOTUS ROLL,,137.0,"49,508.11",
Total by Group: CINNAMONS,,17375.0,"5,465,425.25",
Total by Division: CINNAMON ROLLS,,17375.0,"5,465,425.25",
Division: CARTON,,,,
Group: PACKAGING,,,,
CARTON HANDLE BAG,,120.0,0.00,
SMALL DESSERT BOX(1PCS),,2.0,0.00,
MEDIUM DESSERT BOX(2PCS),,4.0,0.00,
LARGE DESSERT BOX(4PCS),,1.0,0.00,
Total by Group: PACKAGING,,127.0,0.00,
Total by Division: CARTON,,127.0,0.00,
Division: NOT USED,,,,
Group: NOT USED,,,,
TUNA PASTA SALAD/NOT USED,,9.0,"4,200.00",
QUINOA SALAD/NOT USED,,10.0,"4,666.67",
CHOCOLATE PLUS,,275.0,"27,500.00",
TRIO SUB,,6.0,"2,200.00",
ROAST BEEF SUB/NOT USED,,1.0,"366.67",
CHICKEN BREAST SUB,,11.0,"3,924.32",
PRUNELLE THYME CROISSANT/NOT USED,,15.0,"3,000.00",
PRUNELLE CHEESE CROISSANT/NOT USED,,33.0,"6,600.00",
PRUNELLE CHOCOLATE CROISSANT/NOT USED,,17.0,"3,400.00",
ADD ROAST BEEF/NOT USED,,1.0,"100.00",
BROWN CHICKEN BREAST SUB,,5.0,"1,920.72",
BROWN ROAST BEEF SUB/NOT USED,,1.0,"400.00",
BROWN SALAMI & PEPPERONI SUB/NOT USED,,5.0,"2,000.00",
BROWN TRIO SUB,,3.0,"1,200.00",
ROCCA SALAD/NOT USED,,8.0,"2,666.67",
TIRAMISU ROLL/not used,,44.0,"16,133.33",
ROCCA SALAD (GRAB&GO),,252.0,"108,076.88",
STEVIA SUGAR SACHET/NOT USED,,632.0,0.00,
POMEGRANATE CUP/NOT USED,,401.0,"80,200.00",
COCONUT CUP/NOT USED,,1.0,"200.00",
MANGO CUP/NOT USED,,1.0,"366.67",
19-Jan-26,Years:2025 Months:0,,Page 86 of, 359
Description,Barcode,Qty,Total Amount,
NY STYLE COOKIE -PISTACHIO,,99.0,"32,933.93",
WALNUT  MOLASSES CAKE/NOT USED,,3.0,"900.00",
ADD CHOCOLATE FOUNTAIN,,8.0,"790.09",
ECLAIR CITRON/ NOT USED,,2.0,"466.67",
DRAGON FRUIT YOGHURT SMALL/NOT USED,,1.0,"300.00",
DRAGON FRUIT YOGHURT COMBO SMALL/NOT USED,,12.0,"3,966.67",
DRAGON FRUIT YOGHURT COMBO X-LARGE/NOT USED,,1.0,"533.33",
DRAGON FRUIT YOGHURT COMBO MEDIUM/NOT USED,,2.0,"800.00",
TASTING CUP DRAGON FRUIT YOGHURT/NOT USED,,1.0,0.00,
PASSION FRUIT YOGHURT SMALL/NOT USED,,7.5,"2,233.33",
PASSION FRUIT YOGHURT MEDIUM/NOT USED,,0.5,"166.67",
PASSION FRUIT YOGHURT X-LARGE/NOT USED,,1.0,"466.67",
TASTING CUP PASSION FRUIT/NOT USED,,107.0,0.00,
PASSION FRUIT YOGHURT COMBO SMALL/NOT USED,,429.25,"138,716.67",
PASSION FRUIT YOGHURT COMBO MEDIUM/NOT USED,,143.0,"55,983.33",
PASSION FRUIT YOGHURT COMBO X-LARGE/NOT USED,,10.5,"5,500.00",
JOYCREAM FRUIT ROUGES,,3.0,"280.18",
BROWN FILET STEAK SANDWICH,,184.0,"90,513.51",
BROWN CHICKEN TRUFFLE SANDWICH/NOT USED,,1.0,"500.00",
FILET STEAK SANDWICH,,215.0,"98,853.45",
NY STYLE COOKIE/NOT USED,,18.0,"6,000.00",
GRILLED VEGGIE SUB,,742.0,"3,687.09",
BROWN GRILLED VEGGIE SUB,,8.0,"4,000.00",
PRUNELLE PLAIN CROISSANT/NOT USED,,6.0,"1,200.00",
FRIKEH LENTIL SALAD (GRAP&GO),,26.0,"12,133.33",
LEBANESE SALAD (GRAB&GO),,10.0,"4,620.42",
ADD STEAK,,160.0,"20,791.59",
PISTACHIO COOKIES/NOT USED,,36.0,"9,600.00",
BROOKIES/NOT USED,,28.0,"7,466.67",
RASPBERRY COOKIES/NOT USED,,8.0,"2,133.33",
NY STYLE COOKIE - RED PISTACHIO/NOT USED,,18.0,"6,000.00",
LYCHEE BOBA/NOT USED,,125.0,0.00,
STRAWBERRY BOBA/NOT USED,,156.0,0.00,
GRANELLA DI BISCOTTO COMBO,,535.0,0.00,
KROCCO MILK,,77.0,"7,700.00",
COOKIES & MILK,,118.0,"11,800.00",
19-Jan-26,Years:2025 Months:0,,Page 87 of, 359
Description,Barcode,Qty,Total Amount,
VALENTINE HOT CHOCOLATE/NOT USED,,203.0,"74,433.33",
GRANELLA DI BISCOTTO,,70.0,"7,000.00",
NUTELLA ROLL,,878.0,"321,920.72",
K Log GRANOLLA COMBO/NOT USED,,5.0,0.00,
ARABESCHI PISTACHIO CRYSTAL,,8.0,"812.61",
BROWN ASIAN CRAB SANDWICH,,7.0,"2,601.80",
ASIAN CRAB SANDWICH,,11.0,"3,742.64",
ADD CRAB,,4.0,"533.33",
BROWN STEAK SANDWICH,,7.0,"3,573.57",
STEAK SANDWICH,,2.0,"960.96",
ACAI YOGHURT SMALL,,36.0,"19,351.35",
ACAI YOGHURT COMBO SMALL,,573.0,"369,954.96",
TASTING CUP ACAI,,222.0,0.00,
ORIGINAL SUGAR FREE YOGHURT COMBO MEDIUM,,4.0,"2,042.04",
ORIGINAL SUGAR FREE YOGHURT COMBO SMALL,,40.5,"18,243.24",
ORIGINAL SUGAR FREE YOGHURT COMBO X-LARGE,,2.0,"1,501.50",
ORIGINAL SUGAR FREE YOGHURT MEDIUM,,2.0,"900.90",
ORIGINAL SUGAR FREE YOGHURT SMALL,,5.0,"2,102.10",
ORIGINAL SUGAR FREE YOGHURT X-LARGE,,1.0,"570.57",
GRANOLA BAR CHOCOLATE,,80.0,"7,207.21",
GRANOLA BAR VANILLA,,98.0,"8,828.83",
Total by Group: NOT USED,,7291.25,"1,646,440.54",
Total by Division: NOT USED,,7291.25,"1,646,440.54",
Division: SUBS,,,,
Group: ADD ONS,,,,
ADD SMOKED TURKEY,,612.0,"61,916.82",
ADD CHEDDAR CHEESE,,104.0,"6,675.68",
ADD TUNA,,240.0,"32,845.65",
ADD CHICKEN,,377.0,"51,703.30",
ADD HALLOUM CHEESE,,476.0,"44,617.12",
ADD PULLED BEEF,,63.0,"9,459.46",
Total by Group: ADD ONS,,1872.0,"207,218.02",
Total by Division: SUBS,,1872.0,"207,218.02",
Division: POP UP BEVERAGE,,,,
Group: POP UP BEVERAGE,,,,
AMERICANO COMBO,,0.0,0.00,
Total by Group: POP UP BEVERAGE,,0.0,0.00,
19-Jan-26,Years:2025 Months:0,,Page 88 of, 359
Description,Barcode,Qty,Total Amount,
Total by Division: POP UP BEVERAGE,,0.0,0.00,
Division: OFFER,,,,
Group: OFFER,,,,
CINNAMON ROLL+DRINK,,0.0,0.00,
TURKEY & CHEESE SUB+DRINK,,0.0,0.00,
Total by Group: OFFER,,0.0,0.00,
Total by Division: OFFER,,0.0,0.00,
Division: GRAB&GO FOOD,,,,
Group: PACKAGED FOOD,,,,
FREEZE DROPS STRAWBERRY,,1526.0,"304,286.49",
MEDIUM CHIPS,,1797.0,"114,574.17",
MATCHA CUP,,83.0,"17,447.45",
VANILLA  ASH,,86.0,"18,078.08",
BEETROOT CUP,,41.0,"8,618.62",
CHOCOLATE SP/MO,,123.0,"25,855.86",
HONEY PEANUT ST BITES,,286.0,"46,378.38",
SPECIALITY COFFEE ST BITES,,249.0,"40,378.38",
Total by Group: PACKAGED FOOD,,4191.0,"575,617.42",
Group: SALADS,,,,
GREEK SALAD (GRAB&GO),,62.0,"26,297.30",
QUINOA SALAD (GRAB&GO),,364.0,"169,215.01",
TUNA PASTA SALAD (GRAB&GO),,524.0,"243,587.39",
ASIAN SALAD (GRAB&GO),,222.0,"97,495.50",
CAESER SALAD (GRAB&GO),,42.0,"17,657.66",
CHICKEN CAESER SALAD (GRAB&GO),,103.0,"47,633.63",
MEXICAN FEISTA SALAD,,2.0,"960.96",
CHICKEN VERDE SALAD,,4.0,"1,849.85",
PASTA PESTO SALAD,,3.0,"1,441.44",
Total by Group: SALADS,,1326.0,"606,138.74",
Group: FRUITS,,,,
PINEAPPLE CUP,,707.0,"255,909.01",
BOUMALI CUP,,367.0,"73,380.18",
Total by Group: FRUITS,,1074.0,"329,289.19",
Group: PACKAGED DESSERT,,,,
TIRAMISU CUP,,386.0,"144,894.89",
MAK BAR CHOCOLATE CRUNCH,,7.0,"1,639.64",
MAK BAR PRO VANILLE,,11.0,"3,105.11",
MAK BAR PRO COOKIES CREAM,,21.0,"5,927.93",
19-Jan-26,Years:2025 Months:0,,Page 89 of, 359
Description,Barcode,Qty,Total Amount,
MAK BAR WHITE ALMOND CRUNCH,,15.0,"3,513.51",
Total by Group: PACKAGED DESSERT,,440.0,"159,081.08",
Total by Division: GRAB&GO FOOD,,7031.0,"1,670,126.42",
Division: DONUTS,,,,
Group: DONUTS,,,,
PISTACHIO CREAM DOUGHNUTS,,176.0,"35,200.00",
BOSTON CREAM DONUT,,495.0,"99,000.00",
OREO DOUGHNUTS,,332.0,"66,400.00",
HAZELNUT DOUGHNUTS,,427.0,"85,400.00",
STRAWBERRY DOUGHNUTS,,384.0,"76,800.00",
LOTUS DOUGHNUTS,,439.0,"87,800.00",
KINDER DOUGHNUTS,,281.0,"56,200.00",
Total by Group: DONUTS,,2534.0,"506,800.00",
Total by Division: DONUTS,,2534.0,"506,800.00",
Division: HEALTHY SECTION,,,,
Group: HEALTHY SECTION,,,,
NUT BLEND,,0.0,0.00,
SESAME BLEND,,0.0,0.00,
PISTACHIO DATE BALL,,0.0,0.00,
WHITE TRUFFLE CHOCO BALL,,0.0,0.00,
CACAO TRUFFLE CHOCO BALL,,0.0,0.00,
CHOCO CROISSANT - HEALTHY,,0.0,0.00,
CHEESE CROISSANT - HEALTHY,,0.0,0.00,
THYME CROISSANT - HEALTHY,,0.0,0.00,
ALMOND CROISSANT - HEALTHY,,0.0,0.00,
MANGO MINTED CHEESECAKE - JAR,,0.0,0.00,
PISTACHIO CHEESECAKE,,0.0,0.00,
TARTE AU FRAISE,,0.0,0.00,
COCONUT CAKE,,0.0,0.00,
ALMOND APPLE CAKE,,0.0,0.00,
CHOCOLATE ECLAIR,,0.0,0.00,
SALTED CARAMEL ECLAIR,,0.0,0.00,
VANILLA ECLAIR,,0.0,0.00,
MIXED PETIT FOUR VANILLA & CHOCOLATE,,0.0,0.00,
VELVET KISS COOKIE,,0.0,0.00,
CARROT CAKE HEALTHY,,0.0,0.00,
PISTACHIO CAKE - JAR,,0.0,0.00,
FRUIT CAKE - JAR,,0.0,0.00,
19-Jan-26,Years:2025 Months:0,,Page 90 of, 359
Description,Barcode,Qty,Total Amount,
RED VELVET - JAR,,0.0,0.00,
TIRAMISU - JAR,,0.0,-0.00,
DUO CHOCOLATE - DOUBLE TROUBLE,,0.0,0.00,
LEMON CAKE,,0.0,0.00,
PRALINE KISS COOKIE,,0.0,0.00,
MIXED LONG BISCUITS,,0.0,0.00,
MIXED ROUND BISCUITS,,0.0,0.00,
Total by Group: HEALTHY SECTION,,0.0,0.00,
Total by Division: HEALTHY SECTION,,0.0,0.00,
Total by Branch: Stories Ain El Mreisseh,,"814,163.55","110,793,364.43",
Branch: Stories Sour 2,,,,
Division: HOT BAR SECTION,,,,
Group: BLACK COFFEE,,,,
ESPRESSO,,1425.0,"246,126.67",
DOUBLE ESPRESSO,,962.0,"196,960.00",
AMERICANO SMALL,,462.0,"92,060.00",
AMERICANO MEDIUM,,191.0,"47,286.67",
AMERICANO LARGE,,86.0,"22,933.33",
BLACK COFFEE SMALL,,338.0,"41,680.00",
BLACK COFFEE MEDIUM,,152.0,"33,960.00",
BLACK COFFEE LARGE,,46.0,"11,653.33",
SINGLE ESPRESSO MACC,,50.0,"8,333.33",
DOUBLE ESPRESSO MAC,,56.0,"11,200.00",
TRIPLE ESPRESSO,,353.0,"466.67",
SINGLE LONGO,,96.0,"17,766.67",
DOUBLE LONGO,,21.0,"4,200.00",
Total by Group: BLACK COFFEE,,4238.0,"734,626.67",
Group: MIXED HOT BEVERAGE,,,,
LATTE SMALL,,984.0,"206,140.00",
LATTE MEDIUM,,1271.0,"321,986.67",
CAPPUCCINO SMALL,,481.0,"104,940.00",
CAPPUCCINO MEDIUM,,389.0,"98,546.67",
MOCHA SMALL,,223.0,"50,666.67",
MOCHA MEDIUM,,250.0,"73,333.33",
WHITE MOCHA SMALL,,606.0,"134,773.33",
WHITE MOCHA MEDIUM,,490.0,"143,733.33",
CARAMEL MACHIATO SMALL,,216.0,"51,680.00",
19-Jan-26,Years:2025 Months:0,,Page 91 of, 359
Description,Barcode,Qty,Total Amount,
CARAMEL MACHIATO MEDIUM,,282.0,"82,720.00",
SIGNATURE HOT CHOCOLATE SMALL,,428.0,"97,280.00",
SIGNATURE HOT CHOCOLATE MEDIUM,,233.0,"68,346.67",
STEAMED MILK SMALL,,22.0,"3,226.67",
STEAMED MILK MEDIUM,,16.0,"2,986.67",
LATTE LARGE,,136.0,"39,893.33",
MOCHA  LARGE,,22.0,"7,186.67",
CAPPUCCINO LARGE,,56.0,"16,426.67",
STEAMED MILK LARGE,,2.0,"440.00",
WHITE MOCHA LARGE,,48.0,"15,680.00",
CARAMEL MACCHIATO LARGE,,9.0,"2,940.00",
MATCHA LATTE SMALL,,131.0,"25,080.00",
MATCHA LATTE MEDIUM,,83.0,"21,026.67",
MATCHA LATTE LARGE,,28.0,"8,213.33",
FLAT WHITE,,321.0,"67,760.00",
HOT DOUBLE SHOT SMALL,,378.0,"58,266.67",
HOT DOUBLE SHOT MEDIUM,,153.0,"44,880.00",
HOT DOUBLE SHOT LARGE,,15.0,"5,400.00",
TOFFEE NUT LATTE MEDIUM,,37.0,"11,093.33",
TOFFEE NUT LATTE SMALL,,42.0,"10,666.67",
CLASSIC HOT CHOC SMALL,,124.0,"30,146.67",
CLASSIC HOT CHOC MEDIUM,,68.0,"19,946.67",
HOT DOUBLE SHOT TOFFEE NUT SMALL,,6.0,"880.00",
HOT DOUBLE SHOT TOFFEE NUT MEDIUM,,4.0,"1,306.67",
CLASSIC HOT CHOC LARGE,,2.0,"653.33",
SPANISH LATTE SMALL,,410.0,"47,226.67",
SPANISH LATTE MEDIUM,,171.0,"55,860.00",
SALTED CARAMEL LATTE SMALL,,78.0,"16,466.67",
SALTED CARAMEL LATTE MEDIUM,,68.0,"19,946.67",
SALTED CARAMEL LATTE LARGE,,5.0,"1,800.00",
SIGNATURE HOT CHOCOLATE LARGE,,12.0,"3,920.00",
TOFFEE NUT LATTE LARGE,,8.0,"2,933.33",
Total by Group: MIXED HOT BEVERAGE,,8308.0,"1,976,400.00",
Group: TEA,,,,
ENGLISH BREAKFAST TEA MEDIUM,,65.0,"8,586.67",
EARL GREY LAVENDER TEA MEDIUM,,23.0,"4,293.33",
ORGANIC GREEN TEA MEDIUM,,51.0,"9,146.67",
SOUTHERN MINT HERBAL TEA ,,19.0,"2,986.67",
19-Jan-26,Years:2025 Months:0,,Page 92 of, 359
Description,Barcode,Qty,Total Amount,
MEDIUM,,,,
ADD EARL GREY LAVENDER  BAG,,1.0,"46.67",
ADD GREEN TEA BAG,,1.0,"60.00",
GOLDEN CHAMOMILE HERBAL TEA MEDIUM,,28.0,"3,360.00",
SWEET GINGER PEACH BLACK TEA MEDIUM,,33.0,"3,733.33",
ADD GOLDEN CHAMOMILE HERBAL TEA BAG,,3.0,"140.00",
BOMBAY CHAI BLACK TEA MEDIUM,,36.0,"5,040.00",
ADD BOMBAY CHAI TEA BAG,,2.0,"93.33",
MEDITERRANEAN CARAMEL TEA MEDIUM,,7.0,"933.33",
LEMONGRASS&ORANGE TEA MEDIUM,,13.0,"2,053.33",
ADD MEDITERRANEAN CARAMEL TEA BAG,,3.0,"140.00",
Total by Group: TEA,,285.0,"40,613.33",
Group: BEANS,,,,
YIRGACHEFFE BEANS 250G,,2.0,"1,333.33",
HOUSE BLEND BEANS 250G,,10.0,"5,333.33",
AMERICAN COFFEE BEANS 250G,,1.0,"533.33",
Total by Group: BEANS,,13.0,"7,200.00",
Total by Division: HOT BAR SECTION,,12844.0,"2,758,840.00",
Division: COLD BAR SECTION,,,,
Group: MIXED COLD BEVERAGES,,,,
ICED AMERICANO SMALL,,480.0,"69,360.00",
