Stories,,,,,,,,,
Theoretical Profit By Item,,,,,,,,,
22-Jan-26,,,Years:2025 Month:0,,,,Page 1 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
Stories - Bir Hasan,,,,,,,,,
TAKE AWAY,,,,,,,,,
BEVERAGES,,,,,,,,,
COLD BAR SECTION,,,,,,,,,
WAFER ROLL COMBO,"1,725.00",0.00,,"12,258.08",0.00,"-12,258.08",,100.00,
Total By Division:,"60,064.70","4,988,387.40",,"1,743,570.76",34.95,"3,244,816.64",,65.05,
GRAB&GO FOOD,,,,,,,,,
ASIAN SALAD (GRAB&GO),105.00,"47,754.71",,"13,623.37",28.53,"34,131.35",,71.47,
BEETROOT CUP,34.00,"7,147.15",,"2,576.41",36.05,"4,570.74",,63.95,
BOUMALI CUP,117.00,"23,060.90",,"13,822.38",59.94,"9,238.52",,40.06,
CAESER SALAD (GRAB&GO),15.00,"6,348.35",,"1,512.17",23.82,"4,836.17",,76.18,
CHICKEN CAESER SALAD (GRAB&GO),58.00,"27,015.01",,"12,298.55",45.52,"14,716.46",,54.48,
CHICKEN VERDE SALAD,2.00,"924.92",,"405.81",43.87,"519.12",,56.13,
CHOCOLATE SP/MO,41.00,"8,618.62",,"3,106.84",36.05,"5,511.78",,63.95,
FREEZE DROPS STRAWBERRY,319.00,"64,370.15",,"43,396.76",67.42,"20,973.39",,32.58,
GREEK SALAD (GRAB&GO),69.00,"31,454.59",,"6,458.85",20.53,"24,995.75",,79.47,
HONEY PEANUT ST BITES,68.00,"11,063.06",,"3,651.60",33.01,"7,411.46",,66.99,
MAK BAR CHOCOLATE CRUNCH,2.00,"468.47",,"137.41",29.33,"331.05",,70.67,
MAK BAR PRO COOKIES ,4.00,"1,129.13",,"334.95",29.66,"794.18",,70.34,
22-Jan-26,,,Years:2025 Month:0,,,,Page 13 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
CREAM,,,,,,,,,
MAK BAR PRO VANILLE,3.00,"846.85",,"251.21",29.66,"595.64",,70.34,
MAK BAR WHITE ALMOND CRUNCH,1.00,"234.23",,"68.71",29.33,"165.53",,70.67,
MATCHA CUP,14.00,"2,942.94",,"1,060.87",36.05,"1,882.07",,63.95,
MEDIUM CHIPS,388.00,"25,077.84",,"4,259.72",16.99,"20,818.12",,83.01,
MEXICAN FEISTA SALAD,3.00,"1,441.44",,"795.92",55.22,"645.52",,44.78,
PASTA PESTO SALAD,4.00,"1,921.92",,"733.29",38.15,"1,188.63",,61.85,
PINEAPPLE CUP,145.00,"52,927.96",,"35,644.87",67.35,"17,283.09",,32.65,
QUINOA SALAD (GRAB&GO),136.00,"63,587.69",,"26,144.24",41.12,"37,443.45",,58.88,
SPECIALITY COFFEE ST BITES,70.00,"11,351.35",,"3,759.00",33.12,"7,592.35",,66.88,
TIRAMISU CUP,171.00,"64,189.19",,"28,058.25",43.71,"36,130.94",,56.29,
TUNA PASTA SALAD (GRAB&GO),275.00,"129,188.17",,"52,326.36",40.50,"76,861.81",,59.50,
VANILLA  ASH,36.00,"7,567.57",,"2,727.96",36.05,"4,839.61",,63.95,
Total By Division:,"2,080.00","590,632.22",,"257,155.49",43.54,"333,476.73",,56.46,
PLAT DE JOUR,,,,,,,,,
B.B.Q CHICKEN,6.00,"3,783.78",,"2,720.00",71.89,"1,063.78",,28.11,
BUTTER CHICKEN,15.00,"9,459.46",,"6,300.00",66.60,"3,159.46",,33.40,
CHICKEN ALFREDO PASTA,48.00,"30,270.27",,"20,992.00",69.35,"9,278.27",,30.65,
CHICKEN STROGANOFF,35.00,"22,072.07",,"15,429.14",69.90,"6,642.93",,30.10,
FREEKEH WITH CHICKEN,28.00,"17,783.78",,"9,238.79",51.95,"8,545.00",,48.05,
KIBBEB B LABAN,42.00,"26,486.49",,"19,670.00",74.26,"6,816.49",,25.74,
LASAGNA,40.00,"25,225.23",,"17,900.00",70.96,"7,325.23",,29.04,
NOUILLE,7.00,"4,540.54",,"4,719.63",103.94,"-179.09",,-3.94,
ORIENTAL RICE,27.00,"17,090.09",,"13,356.00",78.15,"3,734.09",,21.85,
POTATO SOUFFLE,5.00,"3,153.15",,"1,756.01",55.69,"1,397.14",,44.31,
ROASTED CHICKEN,12.00,"7,567.57",,"6,732.55",88.97,"835.02",,11.03,
SHAKRIYEH,21.00,"13,306.31",,"13,983.48",105.09,"-677.17",,-5.09,
SHISH BARAK,31.00,"19,549.55",,"16,055.11",82.13,"3,494.44",,17.87,
SPAGHETTI BOLOGNESE,12.00,"7,567.57",,"3,016.00",39.85,"4,551.57",,60.15,
VEGETARIAN GRAPE LEAVES,76.00,"47,927.93",,"17,951.71",37.46,"29,976.22",,62.54,
Total By Division:,405.00,"255,783.78",,"169,820.42",66.39,"85,963.36",,33.61,
SANDWICHES,,,,,,,,,
BROWN CHICKEN CAESAR SANDWICH,124.00,"60,625.68",,"22,997.40",37.93,"37,628.28",,62.07,
BROWN CHICKEN TERIAKI SUB,2.00,"720.72",,"340.48",47.24,"380.24",,52.76,
BROWN LABNEH SUB,128.00,"37,709.19",,"12,218.22",32.40,"25,490.97",,67.60,
BROWN PESTO HALLOUMI SUB,382.00,"128,566.97",,"50,652.81",39.40,"77,914.16",,60.60,
22-Jan-26,,,Years:2025 Month:0,,,,Page 14 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
BROWN PULLED BEEF CHIMICHURRI SANDWICH,16.00,"7,207.21",,"2,715.71",37.68,"4,491.50",,62.32,
BROWN TUNA SUB,318.00,"125,424.86",,"39,099.67",31.17,"86,325.19",,68.83,
BROWN TURKEY & CHEESE SUB,494.00,"199,534.29",,"58,521.30",29.33,"141,013.00",,70.67,
BROWN VEGGIE SUB,2.00,"800.00",,"156.57",19.57,"643.43",,80.43,
CHICKEN CAESAR SANDWICH,245.00,"112,859.34",,"40,994.43",36.32,"71,864.91",,63.68,
CHICKEN TERIAKI SUB,1.00,"366.67",,"152.10",41.48,"214.56",,58.52,
LABNEH SUB,384.00,"57,319.64",,"29,689.42",51.80,"27,630.22",,48.20,
PESTO HALLOUMI SUB,464.50,"138,842.16",,"53,166.82",38.29,"85,675.35",,61.71,
PULLED BEEF CHIMICHURRI SANDWICH,17.00,"7,189.19",,"2,577.08",35.85,"4,612.10",,64.15,
TUNA SUB,472.00,"169,262.91",,"49,473.28",29.23,"119,789.63",,70.77,
TURKEY & CHEESE SUB,"1,022.50","383,541.11",,"102,582.82",26.75,"280,958.29",,73.25,
VEGGIE SUB,"1,246.00","10,106.61",,"74,942.95",741.52,"-64,836.35",,-641.52,
Total By Division:,"5,318.00","1,440,076.55",,"540,281.07",37.52,"899,795.48",,62.48,
SUBS,,,,,,,,,
ADD CHEDDAR CHEESE,28.00,"1,833.63",,"100.24",5.47,"1,733.39",,94.53,
ADD CHICKEN,139.00,"19,107.51",,"12,409.33",64.94,"6,698.18",,35.06,
ADD HALLOUM CHEESE,494.00,"45,790.99",,"27,824.22",60.76,"17,966.77",,39.24,
ADD PULLED BEEF,8.00,"1,201.20",,"798.00",66.43,"403.20",,33.57,
ADD SMOKED TURKEY,434.00,"43,912.61",,"17,236.13",39.25,"26,676.48",,60.75,
ADD TUNA,243.50,"33,032.07",,"11,635.73",35.23,"21,396.34",,64.77,
Total By Division:,"1,346.50","144,878.02",,"70,003.66",48.32,"74,874.36",,51.68,
Total By Category:,"78,124.20","977,187.41",,"3,647,026.81",37.32,"6,124,847.30",,62.68,
Total By Department:,"187,330.8","2,429,581.58",,"6,910,471.15",28.44,"17,385,344.65",,71.56,
Toters,,,,,,,,,
BEVERAGES,,,,,,,,,
COLD BAR SECTION,,,,,,,,,
1 SHOT DECAFE,119.00,0.00,,"1,136.05",0.00,"-1,136.05",,100.00,
2 SHOT DECAFE,128.00,0.00,,"2,443.95",0.00,"-2,443.95",,100.00,
3 SHOT DECAFE,27.00,0.00,,"773.28",0.00,"-773.28",,100.00,
ADD BANANA SAUCE LARGE,2.00,"126.73",,"69.99",55.23,"56.74",,44.77,
ADD BANANA SAUCE MEDIUM,4.00,"126.43",,"69.99",55.36,"56.44",,44.64,
ADD BANANA SAUCE SMALL,3.00,"90.09",,"52.49",58.26,"37.60",,41.74,
ADD CARAMEL DRIZZLE,239.00,"7,977.66",,"802.14",10.05,"7,175.51",,89.95,
ADD CARAMEL LARGE,164.00,"5,501.53",,"1,409.55",25.62,"4,091.98",,74.38,
ADD CARAMEL MEDIUM,296.00,"9,830.18",,"2,312.79",23.53,"7,517.39",,76.47,
ADD CARAMEL SF LARGE,125.00,"4,208.98",,"1,640.83",38.98,"2,568.15",,61.02,
22-Jan-26,,,Years:2025 Month:0,,,,Page 15 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
ADD CARAMEL SF MEDIUM,262.00,"8,781.20",,"2,579.39",29.37,"6,201.81",,70.63,
ADD CARAMEL SF SMALL,336.00,"11,296.16",,"2,205.28",19.52,"9,090.88",,80.48,
ADD CARAMEL SMALL,101.00,"1,997.93",,"526.11",26.33,"1,471.82",,73.67,
ADD CHOCOLATE DRIZZLE,72.00,"2,457.15",,"237.41",9.66,"2,219.74",,90.34,
ADD FULL FAT MILK,3.00,0.00,,"10.07",0.00,"-10.07",,100.00,
ADD HAZELNUT LARGE,25.00,"864.59",,"270.74",31.31,"593.86",,68.69,
ADD HAZELNUT MEDIUM,67.00,"2,213.54",,"659.62",29.80,"1,553.93",,70.20,
ADD HAZELNUT SMALL,26.50,"850.06",,"173.93",20.46,"676.13",,79.54,
ADD MATCHA SMALL,1.00,"45.05",,"27.92",61.99,"17.12",,38.01,
ADD MOCHA LARGE,22.00,"753.39",,"435.25",57.77,"318.14",,42.23,
ADD MOCHA MEDIUM,31.00,"1,052.52",,"459.98",43.70,"592.54",,56.30,
ADD MOCHA SMALL,7.00,"73.33",,"69.24",94.42,"4.09",,5.58,
ADD SHOT,"1,814.00","57,293.27",,"16,072.95",28.05,"41,220.32",,71.95,
ADD VANILLA LARGE,178.00,"5,966.79",,"2,039.84",34.19,"3,926.94",,65.81,
ADD VANILLA MEDIUM,341.00,"11,429.31",,"2,664.40",23.31,"8,764.91",,76.69,
ADD VANILLA SF LARGE,172.00,"5,848.74",,"2,483.57",42.46,"3,365.17",,57.54,
ADD VANILLA SF MEDIUM,381.00,"12,688.65",,"3,750.95",29.56,"8,937.70",,70.44,
ADD VANILLA SF SMALL,427.00,"14,343.18",,"2,802.54",19.54,"11,540.64",,80.46,
ADD VANILLA SMALL,83.00,"2,273.09",,"432.35",19.02,"1,840.75",,80.98,
ADD WHIPPED CREAM,284.00,"9,831.44",,"2,516.38",25.60,"7,315.06",,74.40,
ADD WHITE MOCHA LARGE,80.00,"2,704.08",,"687.36",25.42,"2,016.72",,74.58,
ADD WHITE MOCHA MEDIUM,212.00,"6,912.10",,"1,366.13",19.76,"5,545.97",,80.24,
ADD WHITE MOCHA SMALL,342.00,"4,427.21",,"1,469.23",33.19,"2,957.98",,66.81,
ADD YIRGACHEFFE SHOT,75.00,"2,616.19",,"716.00",27.37,"1,900.19",,72.63,
BLUE NADE,54.00,"14,602.28",,"3,634.65",24.89,"10,967.63",,75.11,
CARAMEL CREAM  FRAPP LARGE,6.00,"1,963.29",,"385.01",19.61,"1,578.29",,80.39,
CARAMEL CREAM  FRAPP MEDIUM,74.00,"20,739.10",,"3,144.05",15.16,"17,595.05",,84.84,
CARAMEL CREAM FRAPP SMALL,99.00,"22,788.47",,"3,218.16",14.12,"19,570.31",,85.88,
CARAMEL FRAPP LARGE,253.00,"83,530.80",,"18,124.41",21.70,"65,406.39",,78.30,
CARAMEL FRAPP MEDIUM,620.00,"175,599.28",,"44,029.46",25.07,"131,569.82",,74.93,
CARAMEL FRAPP SMALL,456.00,"107,232.01",,"25,706.23",23.97,"81,525.78",,76.03,
CHOCOLATE CREAM FRAP SMALL,57.00,"13,886.61",,"2,944.94",21.21,"10,941.66",,78.79,
CHOCOLATE CREAM FRAPP LARGE,11.00,"3,152.52",,"782.47",24.82,"2,370.05",,75.18,
CHOCOLATE CREAM FRAPP MEDIUM,85.00,"24,100.78",,"5,850.77",24.28,"18,250.01",,75.72,
COFFEE FRAPP LARGE,66.00,"17,844.56",,"3,990.90",22.36,"13,853.66",,77.64,
COFFEE FRAPPE MEDIUM,72.00,"16,915.62",,"4,188.05",24.76,"12,727.56",,75.24,
22-Jan-26,,,Years:2025 Month:0,,,,Page 16 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
COFFEE FRAPPE SMALL,61.00,"12,034.05",,"2,916.29",24.23,"9,117.76",,75.77,
COLD BREW BOTTLE,111.00,"13,831.83",,"4,733.47",34.22,"9,098.37",,65.78,
DOUBLE SHOT SHAKEN LARGE,50.00,"14,399.76",,"3,661.66",25.43,"10,738.10",,74.57,
DOUBLE SHOT SHAKEN MEDIUM,198.00,"48,328.43",,"10,149.00",21.00,"38,179.44",,79.00,
DOUBLE SHOT SHAKEN SMALL,296.00,"33,047.69",,"9,466.50",28.64,"23,581.19",,71.36,
ESPRESSO FRAPP LARGE,37.00,"10,017.78",,"2,565.16",25.61,"7,452.61",,74.39,
ESPRESSO FRAPP MEDIUM,178.00,"41,686.16",,"9,995.35",23.98,"31,690.81",,76.02,
ESPRESSO FRAPP SMALL,106.00,"20,281.26",,"4,854.20",23.93,"15,427.06",,76.07,
HAZELNUT FRAPP MEDIUM,16.00,"4,354.59",,"1,088.20",24.99,"3,266.40",,75.01,
HAZELNUT FRAPP SMALL,13.00,"3,188.47",,"706.83",22.17,"2,481.64",,77.83,
ICED AMERICANO LARGE,37.00,"10,564.56",,"1,819.07",17.22,"8,745.49",,82.78,
ICED AMERICANO MEDIUM,71.00,"16,858.05",,"2,519.25",14.94,"14,338.80",,85.06,
ICED AMERICANO SMALL,54.00,"9,535.12",,"1,192.82",12.51,"8,342.30",,87.49,
ICED CARAMEL MACCHIATO LARGE,132.00,"42,676.04",,"7,701.05",18.05,"34,974.98",,81.95,
ICED CARAMEL MACCHIATO MEDIUM,369.00,"104,152.19",,"18,727.22",17.98,"85,424.97",,82.02,
ICED CARAMEL MACCHIATO SMALL,185.00,"45,079.67",,"5,954.39",13.21,"39,125.28",,86.79,
ICED CLASSIC CHOC LARGE,2.00,"624.32",,"122.05",19.55,"502.28",,80.45,
ICED CLASSIC CHOC MEDIUM,13.00,"3,636.28",,"591.75",16.27,"3,044.53",,83.73,
ICED CLASSIC CHOC SMALL,7.00,"1,674.77",,"271.05",16.18,"1,403.72",,83.82,
ICED LATTE LARGE,221.00,"63,342.22",,"10,442.71",16.49,"52,899.51",,83.51,
ICED LATTE MEDIUM,557.00,"135,290.99",,"22,836.23",16.88,"112,454.76",,83.12,
ICED LATTE SMALL,484.00,"85,123.30",,"11,930.54",14.02,"73,192.77",,85.98,
ICED MATCHA LATTE LARGE,240.00,"69,505.59",,"19,223.66",27.66,"50,281.93",,72.34,
ICED MATCHA LATTE MEDIUM,453.00,"112,112.52",,"29,235.31",26.08,"82,877.21",,73.92,
ICED MATCHA LATTE SMALL,268.00,"54,977.84",,"12,254.87",22.29,"42,722.97",,77.71,
ICED MOCHA LARGE,16.00,"5,031.83",,"1,008.14",20.04,"4,023.69",,79.96,
ICED MOCHA MEDIUM,73.00,"20,201.92",,"3,855.58",19.09,"16,346.34",,80.91,
ICED MOCHA SMALL,76.00,"11,466.04",,"2,472.15",21.56,"8,993.89",,78.44,
ICED PEACH TEA  MEDIUM,29.00,"7,041.44",,"1,379.38",19.59,"5,662.06",,80.41,
ICED PEACH TEA  SMALL,68.00,"5,627.75",,"2,408.86",42.80,"3,218.88",,57.20,
ICED PEACH TEA LARGE,27.00,"7,546.22",,"1,653.94",21.92,"5,892.27",,78.08,
ICED SALTED CARAMEL LATTE LARGE,31.00,"10,549.55",,"2,282.57",21.64,"8,266.98",,78.36,
ICED SALTED CARAMEL LATTE MEDIUM,105.00,"29,984.02",,"6,492.03",21.65,"23,492.00",,78.35,
ICED SALTED CARAMEL LATTE SMALL,63.00,"15,501.74",,"2,498.29",16.12,"13,003.45",,83.88,
ICED SPANISH LATTE MEDIUM,272.00,"83,913.53",,"15,159.08",18.07,"68,754.45",,81.93,
22-Jan-26,,,Years:2025 Month:0,,,,Page 17 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
ICED SPANISH LATTE SMALL,152.00,"36,119.94",,"5,354.57",14.82,"30,765.37",,85.18,
ICED TOFFEE NUT LATTE LARGE,2.00,"600.60",,"155.71",25.93,"444.89",,74.07,
ICED TOFFEE NUT LATTE MEDIUM,10.00,"2,695.50",,"666.14",24.71,"2,029.36",,75.29,
ICED TOFFEE NUT LATTE SMALL,2.00,"480.48",,"90.55",18.85,"389.93",,81.15,
ICED WHITE MOCHA LARGE,115.00,"36,313.72",,"5,958.91",16.41,"30,354.82",,83.59,
ICED WHITE MOCHA MEDIUM,376.00,"104,553.39",,"16,702.67",15.98,"87,850.73",,84.02,
ICED WHITE MOCHA SMALL,262.00,"57,416.04",,"7,056.22",12.29,"50,359.82",,87.71,
MATCHA CREAM  FRAPP SMALL,36.00,"8,693.45",,"1,867.15",21.48,"6,826.30",,78.52,
MATCHA CREAM FRAPP LARGE,45.00,"13,885.02",,"3,397.69",24.47,"10,487.32",,75.53,
MATCHA CREAM FRAPP MEDIUM,68.00,"18,310.03",,"4,661.36",25.46,"13,648.67",,74.54,
MOCHA FRAPP LARGE,93.00,"28,307.51",,"7,003.50",24.74,"21,304.01",,75.26,
MOCHA FRAPP MEDIUM,176.00,"48,108.59",,"12,848.98",26.71,"35,259.61",,73.29,
MOCHA FRAPP SMALL,115.00,"27,207.93",,"6,635.52",24.39,"20,572.41",,75.61,
NO WHIPPED CREAM,24.00,0.00,,"-212.65",0.00,"212.65",,100.00,
REPLACE 1 SHOT YIRGACHEFFE,165.00,"10,654.89",,"310.12",2.91,"10,344.78",,97.09,
